sale_id,product_id,store_id,date,units_sold,is_promotion,promo_type,uk_event
5165,SAI-S002,SBY-LON-001,2024-10-13,46.29,0,None,Normal
5166,SAI-S002,SBY-LON-001,2024-10-14,31.06,0,None,Normal
5167,SAI-S002,SBY-LON-001,2024-10-15,27.93,0,None,Normal
5168,SAI-S002,SBY-LON-001,2024-10-16,22.62,0,None,Normal
5169,SAI-S002,SBY-LON-001,2024-10-17,35.67,0,None,Normal
5170,SAI-S002,SBY-LON-001,2024-10-18,38.52,0,None,Normal
5171,SAI-S002,SBY-LON-001,2024-10-19,31.23,0,None,Normal
5172,SAI-S002,SBY-LON-001,2024-10-20,51.14,0,None,Normal
5173,SAI-S002,SBY-LON-001,2024-10-21,25.72,0,None,Normal
5174,SAI-S002,SBY-LON-001,2024-10-22,41.52,0,None,Normal
5175,SAI-S002,SBY-LON-001,2024-10-23,34.56,0,None,Normal
5176,SAI-S002,SBY-LON-001,2024-10-24,28.55,0,None,Normal
5177,SAI-S002,SBY-LON-001,2024-10-25,37.61,0,None,Normal
5178,SAI-S002,SBY-LON-001,2024-10-26,33.45,0,None,Normal
5179,SAI-S002,SBY-LON-001,2024-10-27,46.41,0,None,Normal
5180,SAI-S002,SBY-LON-001,2024-10-28,34.32,0,None,Normal
5181,SAI-S002,SBY-LON-001,2024-10-29,29.9,0,None,Normal
5182,SAI-S002,SBY-LON-001,2024-10-30,32.35,0,None,Normal
5183,SAI-S002,SBY-LON-001,2024-10-31,50.27,0,None,Halloween
5184,SAI-S002,SBY-LON-001,2024-11-01,51.36,0,None,Halloween
5185,SAI-S002,SBY-LON-001,2024-11-02,33.5,0,None,Normal
5186,SAI-S002,SBY-LON-001,2024-11-03,37.65,0,None,Normal
5187,SAI-S002,SBY-LON-001,2024-11-04,30.83,0,None,Normal
5188,SAI-S002,SBY-LON-001,2024-11-05,58.12,0,None,Bonfire Night
5189,SAI-S002,SBY-LON-001,2024-11-06,36.45,0,None,Normal
5190,SAI-S002,SBY-LON-001,2024-11-07,30.93,0,None,Normal
5191,SAI-S002,SBY-LON-001,2024-11-08,45.13,0,None,Normal
5192,SAI-S002,SBY-LON-001,2024-11-09,44.57,0,None,Normal
5193,SAI-S002,SBY-LON-001,2024-11-10,38.47,0,None,Normal
5194,SAI-S002,SBY-LON-001,2024-11-11,21.15,0,None,Normal
5195,SAI-S002,SBY-LON-001,2024-11-12,40.4,0,None,Normal
5196,SAI-S002,SBY-LON-001,2024-11-13,35.27,0,None,Normal
5197,SAI-S002,SBY-LON-001,2024-11-14,31.89,0,None,Normal
5198,SAI-S002,SBY-LON-001,2024-11-15,40.58,0,None,Normal
5199,SAI-S002,SBY-LON-001,2024-11-16,32.57,0,None,Normal
5200,SAI-S002,SBY-LON-001,2024-11-17,46.26,0,None,Normal
5201,SAI-S002,SBY-LON-001,2024-11-18,25.3,0,None,Normal
5202,SAI-S002,SBY-LON-001,2024-11-19,33.9,0,None,Normal
5203,SAI-S002,SBY-LON-001,2024-11-20,29.35,0,None,Normal
5204,SAI-S002,SBY-LON-001,2024-11-21,28.24,0,None,Normal
5205,SAI-S002,SBY-LON-001,2024-11-22,45.56,0,None,Normal
5206,SAI-S002,SBY-LON-001,2024-11-23,46.32,0,None,Normal
5207,SAI-S002,SBY-LON-001,2024-11-24,28.81,0,None,Normal
5208,SAI-S002,SBY-LON-001,2024-11-25,28.95,0,None,Normal
5209,SAI-S002,SBY-LON-001,2024-11-26,32.67,0,None,Normal
5210,SAI-S002,SBY-LON-001,2024-11-27,38.49,0,None,Normal
5211,SAI-S002,SBY-LON-001,2024-11-28,25.47,0,None,Normal
5212,SAI-S002,SBY-LON-001,2024-11-29,65.92,0,None,Black Friday
5213,SAI-S002,SBY-LON-001,2024-11-30,58.83,0,None,Black Friday
5214,SAI-S002,SBY-LON-001,2024-12-01,62.43,0,None,Cyber Monday
5215,SAI-S002,SBY-LON-001,2024-12-02,46.69,0,None,Normal
5216,SAI-S002,SBY-LON-001,2024-12-03,44.63,0,None,Normal
5217,SAI-S002,SBY-LON-001,2024-12-04,41.63,0,None,Normal
5218,SAI-S002,SBY-LON-001,2024-12-05,41.11,0,None,Normal
5219,SAI-S002,SBY-LON-001,2024-12-06,75.95,0,None,Normal
5220,SAI-S002,SBY-LON-001,2024-12-07,55.64,0,None,Normal
5221,SAI-S002,SBY-LON-001,2024-12-08,48.28,0,None,Normal
5222,SAI-S002,SBY-LON-001,2024-12-09,47.14,0,None,Normal
5223,SAI-S002,SBY-LON-001,2024-12-10,35.02,0,None,Normal
5224,SAI-S002,SBY-LON-001,2024-12-11,42.19,0,None,Normal
5225,SAI-S002,SBY-LON-001,2024-12-12,58.85,0,None,Normal
5226,SAI-S002,SBY-LON-001,2024-12-13,52.91,0,None,Normal
5227,SAI-S002,SBY-LON-001,2024-12-14,41.88,0,None,Normal
5228,SAI-S002,SBY-LON-001,2024-12-15,82.23,0,None,Normal
5229,SAI-S002,SBY-LON-001,2024-12-16,42.67,0,None,Normal
5230,SAI-S002,SBY-LON-001,2024-12-17,46.5,0,None,Normal
5231,SAI-S002,SBY-LON-001,2024-12-18,36.72,0,None,Normal
5232,SAI-S002,SBY-LON-001,2024-12-19,35.1,0,None,Normal
5233,SAI-S002,SBY-LON-001,2024-12-20,77.32,0,None,Christmas Rush
5234,SAI-S002,SBY-LON-001,2024-12-21,104.67,0,None,Christmas Rush
5235,SAI-S002,SBY-LON-001,2024-12-22,110.85,0,None,Christmas Rush
5236,SAI-S002,SBY-LON-001,2024-12-23,97.06,0,None,Christmas Rush
5237,SAI-S002,SBY-LON-001,2024-12-24,297.87,0,None,Christmas Eve
5238,SAI-S002,SBY-LON-001,2024-12-25,65.26,0,None,Normal
5239,SAI-S002,SBY-LON-001,2024-12-26,100.14,0,None,Boxing Day
5240,SAI-S002,SBY-LON-001,2024-12-27,82.82,0,None,Post Christmas
5241,SAI-S002,SBY-LON-001,2024-12-28,73.34,0,None,Post Christmas
5242,SAI-S002,SBY-LON-001,2024-12-29,65.32,0,None,Post Christmas
5243,SAI-S002,SBY-LON-001,2024-12-30,35.63,0,None,Normal
5244,SAI-S002,SBY-LON-001,2024-12-31,39.82,0,None,Normal
5245,SAI-S003,SBY-LON-001,2024-10-01,42.78,0,None,Normal
5246,SAI-S003,SBY-LON-001,2024-10-02,51.02,0,None,Normal
5247,SAI-S003,SBY-LON-001,2024-10-03,46.23,1,Nectar Price,Normal
5248,SAI-S003,SBY-LON-001,2024-10-04,97.06,1,Nectar Price,Normal
5249,SAI-S003,SBY-LON-001,2024-10-05,53.4,0,None,Normal
5250,SAI-S003,SBY-LON-001,2024-10-06,56.15,0,None,Normal
5251,SAI-S003,SBY-LON-001,2024-10-07,47.88,0,None,Normal
5252,SAI-S003,SBY-LON-001,2024-10-08,36.95,0,None,Normal
5253,SAI-S003,SBY-LON-001,2024-10-09,46.3,0,None,Normal
5254,SAI-S003,SBY-LON-001,2024-10-10,35.7,0,None,Normal
5255,SAI-S003,SBY-LON-001,2024-10-11,34.89,0,None,Normal
5256,SAI-S003,SBY-LON-001,2024-10-12,44.79,0,None,Normal
5257,SAI-S003,SBY-LON-001,2024-10-13,39.09,0,None,Normal
5258,SAI-S003,SBY-LON-001,2024-10-14,45.53,0,None,Normal
5259,SAI-S003,SBY-LON-001,2024-10-15,35.38,0,None,Normal
5260,SAI-S003,SBY-LON-001,2024-10-16,33.15,0,None,Normal
5261,SAI-S003,SBY-LON-001,2024-10-17,48.7,0,None,Normal
5262,SAI-S003,SBY-LON-001,2024-10-18,53.46,0,None,Normal
5263,SAI-S003,SBY-LON-001,2024-10-19,70.73,0,None,Normal
5264,SAI-S003,SBY-LON-001,2024-10-20,59.46,0,None,Normal
5265,SAI-S003,SBY-LON-001,2024-10-21,50.75,0,None,Normal
5266,SAI-S003,SBY-LON-001,2024-10-22,43.94,1,Nectar Price,Normal
5267,SAI-S003,SBY-LON-001,2024-10-23,41.88,0,None,Normal
5268,SAI-S003,SBY-LON-001,2024-10-24,37.87,0,None,Normal
5269,SAI-S003,SBY-LON-001,2024-10-25,47.43,0,None,Normal
5270,SAI-S003,SBY-LON-001,2024-10-26,112.44,1,Nectar Price,Normal
5271,SAI-S003,SBY-LON-001,2024-10-27,67.73,0,None,Normal
5272,SAI-S003,SBY-LON-001,2024-10-28,38.47,0,None,Normal
5273,SAI-S003,SBY-LON-001,2024-10-29,37.79,0,None,Normal
5274,SAI-S003,SBY-LON-001,2024-10-30,31.5,0,None,Normal
5275,SAI-S003,SBY-LON-001,2024-10-31,44.23,0,None,Halloween
5276,SAI-S003,SBY-LON-001,2024-11-01,54.77,0,None,Halloween
5277,SAI-S003,SBY-LON-001,2024-11-02,71.69,0,None,Normal
5278,SAI-S003,SBY-LON-001,2024-11-03,50.05,0,None,Normal
5279,SAI-S003,SBY-LON-001,2024-11-04,42.09,0,None,Normal
5280,SAI-S003,SBY-LON-001,2024-11-05,47.37,0,None,Bonfire Night
5281,SAI-S003,SBY-LON-001,2024-11-06,35.9,0,None,Normal
5282,SAI-S003,SBY-LON-001,2024-11-07,34.5,0,None,Normal
5283,SAI-S003,SBY-LON-001,2024-11-08,81.43,1,Nectar Price,Normal
5284,SAI-S003,SBY-LON-001,2024-11-09,47.12,0,None,Normal
5285,SAI-S003,SBY-LON-001,2024-11-10,42.11,0,None,Normal
5286,SAI-S003,SBY-LON-001,2024-11-11,40.16,0,None,Normal
5287,SAI-S003,SBY-LON-001,2024-11-12,33.9,0,None,Normal
5288,SAI-S003,SBY-LON-001,2024-11-13,43.0,0,None,Normal
5289,SAI-S003,SBY-LON-001,2024-11-14,33.58,0,None,Normal
5290,SAI-S003,SBY-LON-001,2024-11-15,43.53,0,None,Normal
5291,SAI-S003,SBY-LON-001,2024-11-16,47.22,0,None,Normal
5292,SAI-S003,SBY-LON-001,2024-11-17,51.54,0,None,Normal
5293,SAI-S003,SBY-LON-001,2024-11-18,37.46,0,None,Normal
5294,SAI-S003,SBY-LON-001,2024-11-19,66.58,1,Nectar Price,Normal
5295,SAI-S003,SBY-LON-001,2024-11-20,30.18,0,None,Normal
5296,SAI-S003,SBY-LON-001,2024-11-21,45.72,0,None,Normal
5297,SAI-S003,SBY-LON-001,2024-11-22,35.45,0,None,Normal
5298,SAI-S003,SBY-LON-001,2024-11-23,62.62,1,Nectar Price,Normal
5299,SAI-S003,SBY-LON-001,2024-11-24,66.89,0,None,Normal
5300,SAI-S003,SBY-LON-001,2024-11-25,40.94,0,None,Normal
5301,SAI-S003,SBY-LON-001,2024-11-26,43.99,0,None,Normal
5302,SAI-S003,SBY-LON-001,2024-11-27,29.73,0,None,Normal
5303,SAI-S003,SBY-LON-001,2024-11-28,25.97,0,None,Normal
5304,SAI-S003,SBY-LON-001,2024-11-29,90.01,0,None,Black Friday
5305,SAI-S003,SBY-LON-001,2024-11-30,152.35,1,Nectar Price,Black Friday
5306,SAI-S003,SBY-LON-001,2024-12-01,71.68,0,None,Cyber Monday
5307,SAI-S003,SBY-LON-001,2024-12-02,45.27,0,None,Normal
5308,SAI-S003,SBY-LON-001,2024-12-03,56.93,0,None,Normal
5309,SAI-S003,SBY-LON-001,2024-12-04,40.25,0,None,Normal
5310,SAI-S003,SBY-LON-001,2024-12-05,57.95,0,None,Normal
5311,SAI-S003,SBY-LON-001,2024-12-06,45.76,0,None,Normal
5312,SAI-S003,SBY-LON-001,2024-12-07,127.02,1,Nectar Price,Normal
5313,SAI-S003,SBY-LON-001,2024-12-08,77.75,0,None,Normal
5314,SAI-S003,SBY-LON-001,2024-12-09,46.77,0,None,Normal
5315,SAI-S003,SBY-LON-001,2024-12-10,78.36,1,Nectar Price,Normal
5316,SAI-S003,SBY-LON-001,2024-12-11,42.72,0,None,Normal
5317,SAI-S003,SBY-LON-001,2024-12-12,59.0,0,None,Normal
5318,SAI-S003,SBY-LON-001,2024-12-13,74.57,0,None,Normal
5319,SAI-S003,SBY-LON-001,2024-12-14,71.47,0,None,Normal
5320,SAI-S003,SBY-LON-001,2024-12-15,47.67,0,None,Normal
5321,SAI-S003,SBY-LON-001,2024-12-16,38.74,0,None,Normal
5322,SAI-S003,SBY-LON-001,2024-12-17,46.96,0,None,Normal
5323,SAI-S003,SBY-LON-001,2024-12-18,55.93,0,None,Normal
5324,SAI-S003,SBY-LON-001,2024-12-19,54.64,0,None,Normal
5325,SAI-S003,SBY-LON-001,2024-12-20,125.65,0,None,Christmas Rush
5326,SAI-S003,SBY-LON-001,2024-12-21,151.06,0,None,Christmas Rush
5327,SAI-S003,SBY-LON-001,2024-12-22,177.0,0,None,Christmas Rush
5328,SAI-S003,SBY-LON-001,2024-12-23,131.14,0,None,Christmas Rush
5329,SAI-S003,SBY-LON-001,2024-12-24,251.7,0,None,Christmas Eve
5330,SAI-S003,SBY-LON-001,2024-12-25,125.69,0,None,Normal
5331,SAI-S003,SBY-LON-001,2024-12-26,111.02,0,None,Boxing Day
5332,SAI-S003,SBY-LON-001,2024-12-27,131.35,0,None,Post Christmas
5333,SAI-S003,SBY-LON-001,2024-12-28,89.77,0,None,Post Christmas
5334,SAI-S003,SBY-LON-001,2024-12-29,82.26,0,None,Post Christmas
5335,SAI-S003,SBY-LON-001,2024-12-30,46.58,0,None,Normal
5336,SAI-S003,SBY-LON-001,2024-12-31,57.53,0,None,Normal
5337,SAI-S004,SBY-LON-001,2024-10-01,31.92,0,None,Normal
5338,SAI-S004,SBY-LON-001,2024-10-02,48.27,0,None,Normal
5339,SAI-S004,SBY-LON-001,2024-10-03,67.23,0,None,Normal
5340,SAI-S004,SBY-LON-001,2024-10-04,41.07,0,None,Normal
5341,SAI-S004,SBY-LON-001,2024-10-05,56.29,0,None,Normal
5342,SAI-S004,SBY-LON-001,2024-10-06,72.18,0,None,Normal
5343,SAI-S004,SBY-LON-001,2024-10-07,33.81,0,None,Normal
5344,SAI-S004,SBY-LON-001,2024-10-08,55.14,0,None,Normal
5345,SAI-S004,SBY-LON-001,2024-10-09,46.4,0,None,Normal
5346,SAI-S004,SBY-LON-001,2024-10-10,53.62,0,None,Normal
5347,SAI-S004,SBY-LON-001,2024-10-11,65.74,0,None,Normal
5348,SAI-S004,SBY-LON-001,2024-10-12,50.51,0,None,Normal
5349,SAI-S004,SBY-LON-001,2024-10-13,75.07,0,None,Normal
5350,SAI-S004,SBY-LON-001,2024-10-14,47.14,0,None,Normal
5351,SAI-S004,SBY-LON-001,2024-10-15,46.89,0,None,Normal
5352,SAI-S004,SBY-LON-001,2024-10-16,61.38,0,None,Normal
5353,SAI-S004,SBY-LON-001,2024-10-17,50.76,0,None,Normal
5354,SAI-S004,SBY-LON-001,2024-10-18,67.35,0,None,Normal
5355,SAI-S004,SBY-LON-001,2024-10-19,59.73,0,None,Normal
5356,SAI-S004,SBY-LON-001,2024-10-20,62.37,0,None,Normal
5357,SAI-S004,SBY-LON-001,2024-10-21,39.12,0,None,Normal
5358,SAI-S004,SBY-LON-001,2024-10-22,53.56,0,None,Normal
5359,SAI-S004,SBY-LON-001,2024-10-23,47.1,0,None,Normal
5360,SAI-S004,SBY-LON-001,2024-10-24,44.34,0,None,Normal
5361,SAI-S004,SBY-LON-001,2024-10-25,56.39,0,None,Normal
5362,SAI-S004,SBY-LON-001,2024-10-26,62.99,0,None,Normal
5363,SAI-S004,SBY-LON-001,2024-10-27,63.19,0,None,Normal
5364,SAI-S004,SBY-LON-001,2024-10-28,42.55,0,None,Normal
5365,SAI-S004,SBY-LON-001,2024-10-29,39.69,0,None,Normal
5366,SAI-S004,SBY-LON-001,2024-10-30,37.07,0,None,Normal
5367,SAI-S004,SBY-LON-001,2024-10-31,76.04,0,None,Halloween
5368,SAI-S004,SBY-LON-001,2024-11-01,80.76,0,None,Halloween
5369,SAI-S004,SBY-LON-001,2024-11-02,60.48,0,None,Normal
5370,SAI-S004,SBY-LON-001,2024-11-03,68.58,0,None,Normal
5371,SAI-S004,SBY-LON-001,2024-11-04,42.99,0,None,Normal
5372,SAI-S004,SBY-LON-001,2024-11-05,54.13,0,None,Bonfire Night
5373,SAI-S004,SBY-LON-001,2024-11-06,33.23,0,None,Normal
5374,SAI-S004,SBY-LON-001,2024-11-07,41.55,0,None,Normal
5375,SAI-S004,SBY-LON-001,2024-11-08,53.85,0,None,Normal
5376,SAI-S004,SBY-LON-001,2024-11-09,62.84,0,None,Normal
5377,SAI-S004,SBY-LON-001,2024-11-10,60.02,0,None,Normal
5378,SAI-S004,SBY-LON-001,2024-11-11,38.77,0,None,Normal
5379,SAI-S004,SBY-LON-001,2024-11-12,30.12,0,None,Normal
5380,SAI-S004,SBY-LON-001,2024-11-13,45.54,0,None,Normal
5381,SAI-S004,SBY-LON-001,2024-11-14,40.39,0,None,Normal
5382,SAI-S004,SBY-LON-001,2024-11-15,47.68,0,None,Normal
5383,SAI-S004,SBY-LON-001,2024-11-16,71.71,0,None,Normal
5384,SAI-S004,SBY-LON-001,2024-11-17,64.62,0,None,Normal
5385,SAI-S004,SBY-LON-001,2024-11-18,31.11,0,None,Normal
5386,SAI-S004,SBY-LON-001,2024-11-19,38.54,0,None,Normal
5387,SAI-S004,SBY-LON-001,2024-11-20,39.22,0,None,Normal
5388,SAI-S004,SBY-LON-001,2024-11-21,48.96,0,None,Normal
5389,SAI-S004,SBY-LON-001,2024-11-22,46.04,0,None,Normal
5390,SAI-S004,SBY-LON-001,2024-11-23,68.9,0,None,Normal
5391,SAI-S004,SBY-LON-001,2024-11-24,44.23,0,None,Normal
5392,SAI-S004,SBY-LON-001,2024-11-25,28.66,0,None,Normal
5393,SAI-S004,SBY-LON-001,2024-11-26,44.59,0,None,Normal
5394,SAI-S004,SBY-LON-001,2024-11-27,42.39,0,None,Normal
5395,SAI-S004,SBY-LON-001,2024-11-28,43.44,0,None,Normal
5396,SAI-S004,SBY-LON-001,2024-11-29,68.15,0,None,Black Friday
5397,SAI-S004,SBY-LON-001,2024-11-30,76.11,0,None,Black Friday
5398,SAI-S004,SBY-LON-001,2024-12-01,72.18,0,None,Cyber Monday
5399,SAI-S004,SBY-LON-001,2024-12-02,66.08,0,None,Normal
5400,SAI-S004,SBY-LON-001,2024-12-03,64.51,0,None,Normal
5401,SAI-S004,SBY-LON-001,2024-12-04,43.12,0,None,Normal
5402,SAI-S004,SBY-LON-001,2024-12-05,76.73,0,None,Normal
5403,SAI-S004,SBY-LON-001,2024-12-06,74.12,0,None,Normal
5404,SAI-S004,SBY-LON-001,2024-12-07,93.08,0,None,Normal
5405,SAI-S004,SBY-LON-001,2024-12-08,67.66,0,None,Normal
5406,SAI-S004,SBY-LON-001,2024-12-09,52.45,0,None,Normal
5407,SAI-S004,SBY-LON-001,2024-12-10,59.3,0,None,Normal
5408,SAI-S004,SBY-LON-001,2024-12-11,64.45,0,None,Normal
5409,SAI-S004,SBY-LON-001,2024-12-12,40.39,0,None,Normal
5410,SAI-S004,SBY-LON-001,2024-12-13,77.66,0,None,Normal
5411,SAI-S004,SBY-LON-001,2024-12-14,77.52,0,None,Normal
5412,SAI-S004,SBY-LON-001,2024-12-15,76.58,0,None,Normal
5413,SAI-S004,SBY-LON-001,2024-12-16,60.99,0,None,Normal
5414,SAI-S004,SBY-LON-001,2024-12-17,40.16,0,None,Normal
5415,SAI-S004,SBY-LON-001,2024-12-18,56.61,0,None,Normal
5416,SAI-S004,SBY-LON-001,2024-12-19,57.95,0,None,Normal
5417,SAI-S004,SBY-LON-001,2024-12-20,163.6,0,None,Christmas Rush
5418,SAI-S004,SBY-LON-001,2024-12-21,131.9,0,None,Christmas Rush
5419,SAI-S004,SBY-LON-001,2024-12-22,168.43,0,None,Christmas Rush
5420,SAI-S004,SBY-LON-001,2024-12-23,145.13,0,None,Christmas Rush
5421,SAI-S004,SBY-LON-001,2024-12-24,405.07,0,None,Christmas Eve
5422,SAI-S004,SBY-LON-001,2024-12-25,150.51,0,None,Normal
5423,SAI-S004,SBY-LON-001,2024-12-26,106.21,0,None,Boxing Day
5424,SAI-S004,SBY-LON-001,2024-12-27,126.1,0,None,Post Christmas
5425,SAI-S004,SBY-LON-001,2024-12-28,99.31,0,None,Post Christmas
5426,SAI-S004,SBY-LON-001,2024-12-29,71.17,0,None,Post Christmas
5427,SAI-S004,SBY-LON-001,2024-12-30,35.84,0,None,Normal
5428,SAI-S004,SBY-LON-001,2024-12-31,39.76,0,None,Normal
5429,SAI-S005,SBY-LON-001,2024-10-01,11.3,0,None,Normal
5430,SAI-S005,SBY-LON-001,2024-10-02,12.49,0,None,Normal
5431,SAI-S005,SBY-LON-001,2024-10-03,15.32,0,None,Normal
5432,SAI-S005,SBY-LON-001,2024-10-04,12.76,0,None,Normal
5433,SAI-S005,SBY-LON-001,2024-10-05,12.24,0,None,Normal
5434,SAI-S005,SBY-LON-001,2024-10-06,14.31,0,None,Normal
5435,SAI-S005,SBY-LON-001,2024-10-07,7.55,0,None,Normal
5436,SAI-S005,SBY-LON-001,2024-10-08,10.86,0,None,Normal
5437,SAI-S005,SBY-LON-001,2024-10-09,10.15,0,None,Normal
5438,SAI-S005,SBY-LON-001,2024-10-10,13.68,0,None,Normal
5439,SAI-S005,SBY-LON-001,2024-10-11,14.71,0,None,Normal
5440,SAI-S005,SBY-LON-001,2024-10-12,18.14,0,None,Normal
5441,SAI-S005,SBY-LON-001,2024-10-13,15.79,0,None,Normal
5442,SAI-S005,SBY-LON-001,2024-10-14,6.92,0,None,Normal
5443,SAI-S005,SBY-LON-001,2024-10-15,8.86,0,None,Normal
5444,SAI-S005,SBY-LON-001,2024-10-16,12.5,0,None,Normal
5445,SAI-S005,SBY-LON-001,2024-10-17,10.88,0,None,Normal
5446,SAI-S005,SBY-LON-001,2024-10-18,7.7,0,None,Normal
5447,SAI-S005,SBY-LON-001,2024-10-19,17.82,0,None,Normal
5448,SAI-S005,SBY-LON-001,2024-10-20,10.68,0,None,Normal
5449,SAI-S005,SBY-LON-001,2024-10-21,9.65,0,None,Normal
5450,SAI-S005,SBY-LON-001,2024-10-22,7.93,0,None,Normal
5451,SAI-S005,SBY-LON-001,2024-10-23,10.77,0,None,Normal
5452,SAI-S005,SBY-LON-001,2024-10-24,11.36,0,None,Normal
5453,SAI-S005,SBY-LON-001,2024-10-25,13.37,0,None,Normal
5454,SAI-S005,SBY-LON-001,2024-10-26,13.95,0,None,Normal
5455,SAI-S005,SBY-LON-001,2024-10-27,12.82,0,None,Normal
5456,SAI-S005,SBY-LON-001,2024-10-28,11.43,0,None,Normal
5457,SAI-S005,SBY-LON-001,2024-10-29,9.92,0,None,Normal
5458,SAI-S005,SBY-LON-001,2024-10-30,10.88,0,None,Normal
5459,SAI-S005,SBY-LON-001,2024-10-31,15.96,0,None,Halloween
5460,SAI-S005,SBY-LON-001,2024-11-01,9.94,0,None,Halloween
5461,SAI-S005,SBY-LON-001,2024-11-02,12.0,0,None,Normal
5462,SAI-S005,SBY-LON-001,2024-11-03,15.59,0,None,Normal
5463,SAI-S005,SBY-LON-001,2024-11-04,9.4,0,None,Normal
5464,SAI-S005,SBY-LON-001,2024-11-05,14.53,0,None,Bonfire Night
5465,SAI-S005,SBY-LON-001,2024-11-06,10.11,0,None,Normal
5466,SAI-S005,SBY-LON-001,2024-11-07,10.3,0,None,Normal
5467,SAI-S005,SBY-LON-001,2024-11-08,9.24,0,None,Normal
5468,SAI-S005,SBY-LON-001,2024-11-09,11.7,0,None,Normal
5469,SAI-S005,SBY-LON-001,2024-11-10,14.05,0,None,Normal
5470,SAI-S005,SBY-LON-001,2024-11-11,9.27,0,None,Normal
5471,SAI-S005,SBY-LON-001,2024-11-12,11.65,0,None,Normal
5472,SAI-S005,SBY-LON-001,2024-11-13,7.01,0,None,Normal
5473,SAI-S005,SBY-LON-001,2024-11-14,14.35,0,None,Normal
5474,SAI-S005,SBY-LON-001,2024-11-15,10.93,0,None,Normal
5475,SAI-S005,SBY-LON-001,2024-11-16,9.74,0,None,Normal
5476,SAI-S005,SBY-LON-001,2024-11-17,12.43,0,None,Normal
5477,SAI-S005,SBY-LON-001,2024-11-18,10.11,0,None,Normal
5478,SAI-S005,SBY-LON-001,2024-11-19,14.41,0,None,Normal
5479,SAI-S005,SBY-LON-001,2024-11-20,9.53,0,None,Normal
5480,SAI-S005,SBY-LON-001,2024-11-21,8.75,0,None,Normal
5481,SAI-S005,SBY-LON-001,2024-11-22,12.44,0,None,Normal
5482,SAI-S005,SBY-LON-001,2024-11-23,15.62,0,None,Normal
5483,SAI-S005,SBY-LON-001,2024-11-24,11.64,0,None,Normal
5484,SAI-S005,SBY-LON-001,2024-11-25,9.47,0,None,Normal
5485,SAI-S005,SBY-LON-001,2024-11-26,9.43,0,None,Normal
5486,SAI-S005,SBY-LON-001,2024-11-27,8.01,0,None,Normal
5487,SAI-S005,SBY-LON-001,2024-11-28,8.69,0,None,Normal
5488,SAI-S005,SBY-LON-001,2024-11-29,27.39,0,None,Black Friday
5489,SAI-S005,SBY-LON-001,2024-11-30,19.9,0,None,Black Friday
5490,SAI-S005,SBY-LON-001,2024-12-01,18.43,0,None,Cyber Monday
5491,SAI-S005,SBY-LON-001,2024-12-02,9.9,0,None,Normal
5492,SAI-S005,SBY-LON-001,2024-12-03,12.61,0,None,Normal
5493,SAI-S005,SBY-LON-001,2024-12-04,9.29,0,None,Normal
5494,SAI-S005,SBY-LON-001,2024-12-05,16.2,0,None,Normal
5495,SAI-S005,SBY-LON-001,2024-12-06,22.19,0,None,Normal
5496,SAI-S005,SBY-LON-001,2024-12-07,26.94,0,None,Normal
5497,SAI-S005,SBY-LON-001,2024-12-08,21.34,0,None,Normal
5498,SAI-S005,SBY-LON-001,2024-12-09,12.23,0,None,Normal
5499,SAI-S005,SBY-LON-001,2024-12-10,16.27,0,None,Normal
5500,SAI-S005,SBY-LON-001,2024-12-11,11.54,0,None,Normal
5501,SAI-S005,SBY-LON-001,2024-12-12,14.62,0,None,Normal
5502,SAI-S005,SBY-LON-001,2024-12-13,19.96,0,None,Normal
5503,SAI-S005,SBY-LON-001,2024-12-14,22.14,0,None,Normal
5504,SAI-S005,SBY-LON-001,2024-12-15,26.05,0,None,Normal
5505,SAI-S005,SBY-LON-001,2024-12-16,15.3,0,None,Normal
5506,SAI-S005,SBY-LON-001,2024-12-17,11.76,0,None,Normal
5507,SAI-S005,SBY-LON-001,2024-12-18,15.97,0,None,Normal
5508,SAI-S005,SBY-LON-001,2024-12-19,12.17,0,None,Normal
5509,SAI-S005,SBY-LON-001,2024-12-20,35.76,0,None,Christmas Rush
5510,SAI-S005,SBY-LON-001,2024-12-21,31.14,0,None,Christmas Rush
5511,SAI-S005,SBY-LON-001,2024-12-22,41.37,0,None,Christmas Rush
5512,SAI-S005,SBY-LON-001,2024-12-23,29.62,0,None,Christmas Rush
5513,SAI-S005,SBY-LON-001,2024-12-24,95.13,0,None,Christmas Eve
5514,SAI-S005,SBY-LON-001,2024-12-25,34.16,0,None,Normal
5515,SAI-S005,SBY-LON-001,2024-12-26,32.27,0,None,Boxing Day
5516,SAI-S005,SBY-LON-001,2024-12-27,21.57,0,None,Post Christmas
5517,SAI-S005,SBY-LON-001,2024-12-28,28.96,0,None,Post Christmas
5518,SAI-S005,SBY-LON-001,2024-12-29,16.54,0,None,Post Christmas
5519,SAI-S005,SBY-LON-001,2024-12-30,12.81,0,None,Normal
5520,SAI-S005,SBY-LON-001,2024-12-31,12.48,0,None,Normal
5521,SAI-S006,SBY-LON-001,2024-10-01,31.56,0,None,Normal
5522,SAI-S006,SBY-LON-001,2024-10-02,30.98,0,None,Normal
5523,SAI-S006,SBY-LON-001,2024-10-03,36.97,0,None,Normal
5524,SAI-S006,SBY-LON-001,2024-10-04,47.04,0,None,Normal
5525,SAI-S006,SBY-LON-001,2024-10-05,56.37,0,None,Normal
